"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes","comedia","pais","cantidad_actores","cantidad_directores","director","cantidad_generos","cantidad_paises","largo_titulo","largo_descripcion","log_imdb_votes","genero_principal","votos_faltantes"
"tm156575","Billu","MOVIE","When a famous Bollywood actor visits a small village for a film's shoot, a lowly hairdressers claim that they were once childhood friends soon makes him the centre of attention.",2009,"PG",137,"['drama', 'comedy']","['IN']",0,6.3,11747,1,"IN",15,1,"Priyadarshan",2,1,5,177,9.37143829231851,"drama",0
"ts63295","Vientos de agua","SHOW","Vientos de agua is a 2006 cult Argentine- Spanish mini TV series created by Juan José Campanella. The drama traces a Spaniard's emigration to Argentina in the 1930s, and, years later, his son's return to modern-day Spain.

It aired in Spain in January 2006, on Telecinco for only one series of 13 episodes.

While a hit in Argentina, because of lower ratings in Spain it was taken out of the prime-time slot to 1.00 in morning, and was eventually cancelled due to downloading of series from the internet.

Despite a campaign of support to continue into a second series it only produced 13 episodes. Despite this the series was a hit in DVD sellings.",2006,"TV-MA",72,"['drama']","['ES', 'AR']",1,8.7,1034,0,"ES",9,0,"Sin director",1,2,15,655,6.94215670569947,"drama",0
"tm95238","The Boy Who Cried Werewolf","MOVIE","A Californian family inherits a castle in Romania. This is especially exciting to the son, who is obsessed with monsters. And he is not disappointed.",2010,"G",97,"['fantasy', 'horror', 'comedy', 'family']","['US', 'CA']",0,5.9,3264,1,"US",22,1,"Eric Bross",4,2,26,149,8.09101504171053,"fantasy",0
"tm44749","Sorry to Disturb","MOVIE","Hassan, a brilliant aviation engineer struggles with loneliness and depression while trying to design his exceptional project.",2008,"Sin dato",116,"['thriller', 'comedy', 'drama', 'romance']","['EG']",0,8,5824,1,"EG",9,1,"Khaled Marei",4,1,16,126,8.6699142784339,"thriller",0
"ts37200","Trotro","SHOW","Trotro is a little donkey with a head full of ideas. He knows exactly what he likes and doesn't like. He's a positive and engaging hero, with whom young children will easily identify.",2004,"TV-G",3,"['animation', 'family', 'european']","['FR']",2,6.2,120,0,"FR",2,0,"Sin director",3,1,6,183,4.79579054559674,"animation",0
"tm139349","Jim Gaffigan: King Baby","MOVIE","The greatly anticipated follow up to the platinum selling Beyond the Pale. In this Austin performance that capped off the 2008 sold-out stand up tour, Gaffigan does not let the audience catch their breath. This all-new show proves no other comedian working today can romanticize laziness and over-indulgence like Jim Gaffigan.",2009,"Sin dato",72,"['comedy', 'documentation']","['US']",0,7.7,2548,1,"US",1,1,"Troy Miller",2,1,23,326,7.84345640437612,"comedy",0
"tm77863","Honeymoon Travels Pvt. Ltd.","MOVIE","Six newly-married, diverse, honeymooning couples face marital bliss and discord, finding out more about themselves, their significant others and life in this happy-go-lucky, quirky drama.",2007,"PG-13",118,"['comedy', 'drama', 'romance']","['IN']",0,6.1,2609,1,"IN",19,1,"Reema Kagti",3,1,27,187,7.86710550031674,"comedy",0
"ts34414","Nuevo Rico Nuevo Pobre","SHOW","Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",2007,"TV-MA",44,"['comedy']","['CO']",1,7.2,203,1,"CO",16,0,"Sin director",1,1,22,480,5.31811999384422,"comedy",0
"tm39557","Jaane Tu... Ya Jaane Na","MOVIE","Two best friends being convinced that they are not in love search for each other's love.",2008,"Sin dato",155,"['drama', 'comedy', 'romance']","['IN']",0,7.4,26738,1,"IN",27,1,"Abbas Tyrewala",3,1,23,88,10.1938784527988,"drama",0
"tm22558","Mukhsin","MOVIE","A twelve-year-old Malaysian boy's friendship with a sharp-tongued, assertive little girl moves awkwardly and wistfully into first love in this gently comic prequel to Yasmin Ahmad's ""Sepet"" and ""Gubra.""",2006,"Sin dato",95,"['drama', 'comedy', 'family']","['MY']",0,7.3,382,1,"MY",10,1,"Yasmin Ahmad",3,1,7,202,5.94803498918065,"drama",0
"tm129971","Luck by Chance","MOVIE","Not wanting the same fate as befell her sisters, Sona Mishra re-locates to Mumbai to try to make a living making movies, but she soon finds that the path she has chosen is not an easy one.",2009,"Sin dato",155,"['romance', 'drama']","['IN']",0,7.1,10206,0,"IN",34,1,"Zoya Akhtar",2,1,14,188,9.2308290384035,"romance",0
"tm29028","Salt of This Sea","MOVIE","Born in Brooklyn to Palestinian refugee parents, Soraya (Suheir Hammad) decides to journey to the country of her ancestry when she discovers that her grandfather's savings have been frozen in a Jaffa bank account since his 1948 exile. However, she soon finds that her simple plan is a complicated undertaking — one that takes her further from her comfort zone than she'd imagined.",2008,"Sin dato",109,"['romance', 'drama', 'european']","['ES', 'CH', 'PS', 'BE', 'FR']",0,6.8,1224,0,"ES",8,1,"Annemarie Jacir",3,5,16,380,7.11069612297883,"romance",0
"tm44378","Tony Manero","MOVIE","A man is obsessed with John Travolta's disco dancing character from ""Saturday Night Fever"".",2008,"Sin dato",97,"['drama', 'music']","['CL']",0,6.8,4231,0,"CL",20,1,"Pablo Larraín",2,1,11,91,8.35042997353814,"drama",0
"ts178360","El cartel 2 - La guerra total","SHOW","Now Pepe Cadena finishes telling the story in which the most powerful drug traffickers in Colombia are strengthened but later fall while he and others dedicate themselves to the dangerous task of exposing them to collaborate with justice.",2010,"TV-MA",44,"['action', 'crime', 'horror', 'thriller', 'war']","['CO']",1,6.8,228,0,"CO",0,0,"Sin director",5,1,29,238,5.43372200355424,"action",0
"tm33729","Taxi No. 9 2 11","MOVIE","A cabbie and businessman both in need of big money partake in a two-hour adventure together.",2006,"Sin dato",116,"['drama', 'thriller', 'comedy']","['IN']",0,7.2,9897,1,"IN",8,1,"Milan Luthria",3,1,15,92,9.20008799551183,"drama",0
"tm129763","Anbe Sivam","MOVIE","Nalla Sivam and Anbarasu meet under different circumstances and their lives are changed as they take the journey of their life.",2003,"Sin dato",160,"['comedy', 'drama']","['IN']",0,8.7,20595,1,"IN",20,1,"Sundar C",2,1,10,127,9.93285216116603,"comedy",0
"tm130301","Gangaajal","MOVIE","Posted to a small, crime-ridden town, a cop soon learns that cleaning up the system also means confronting the corruption among police and politicians.",2003,"Sin dato",157,"['drama', 'crime', 'action']","['IN']",0,7.8,17029,0,"IN",9,1,"Prakash Jha",3,1,9,151,9.74273177365673,"drama",0
"tm33067","Race","MOVIE","Ranvir and Rajiv are half brothers who own a huge stud farm in South Africa. Ranvir is a very shrewd and aggressive man while Rajiv is laid back, and a chronic alcoholic. Sophia, Ranvir's personal secretary adores and loves him. Ranvir is unaware of her feelings. Shaina, an Indian ramp model in Durban loves Ranvir but through a twist of fate gets married to his younger brother Rajiv. When she discovers that Rajiv is a chronic alcoholic, her world is shattered. Ranvir too is disturbed as he has sacrificed his love for his younger brother because Rajiv had promised to leave alcohol for good if he marries Shaina. In a weak moment Ranvir and Shaina come very close to each other. When Rajiv starts suspecting, all hell breaks loose. A murder is committed, a contract killing is issued. A sharp tongued detective R.D., getting wise on the proceedings, starts an intriguing investigation with his brainless bimbo assistant Mini",2008,"PG-13",161,"['drama', 'action', 'thriller', 'crime', 'comedy']","['IN']",0,6.9,63,1,"IN",9,2,"Mastan Alibhai Burmawalla",5,1,4,929,4.15888308335967,"drama",0
"tm712151","Laugh Out Loud","MOVIE","The biggest stand-up comedy event ever in South Africa.",2003,"Sin dato",60,"['comedy']","['ZA']",0,7,13,1,"ZA",0,0,"Sin director",1,1,14,55,2.63905732961526,"comedy",0
"tm101609","Raajneeti","MOVIE","It is the story of a fiercely fought election campaign, where money power and corruption are the accepted norms, and where treachery and manipulation are routinely used weapons. As the personal drama of these conflict-ridden characters unfolds against this gritty backdrop, love and friendship become mere baits, and relationships get sacrificed at the altar of political alignments. The darkness that rises from their souls threatens to envelope all that they hold precious. Until eventually, in the crescendo of increasing violence, the line between good and evil blurs, making it impossible to distinguish heroes from villains. Raajneeti is the story of Indian democracy. And its ugly underside. It is about politics. And beyond.",2010,"PG",167,"['drama', 'thriller', 'crime']","['IN']",0,7.1,17555,0,"IN",14,1,"Prakash Jha",3,1,9,732,9.77315105080812,"drama",0
"ts98316","Edge of the Universe","SHOW","Leading astronomers reveal the latest discoveries about death-trap planets, asteroids, comets and other wonders of the cosmos.",2002,"TV-G",49,"['documentation']","['GB']",1,7.2,206,0,"GB",1,0,"Sin director",1,1,20,126,5.33271879326537,"documentation",0
"tm112235","Kannathil Muthamittal","MOVIE","A little girl is told by her parents that she is adopted. Determined to find her birth mother, her family eventually agrees to take her to Sri Lanka, where they are abducted by the terrorist group known as the Tamil Tigers.",2002,"Sin dato",137,"['drama', 'war', 'action']","['IN']",0,8.4,8376,0,"IN",17,1,"Mani Ratnam",3,1,21,223,9.03324513415381,"drama",0
"tm96052","Palermo Hollywood","MOVIE","In a country that has been broken down and corupted by poverty, Pablo and Mario are best friends and local thieves. Although they come from very different backgrounds, they help each other out by commiting petty crimes that help Pablo support his family and Mario become independent from his own. In a twist of fate, they become involved in a kidnapping that goes sour. This tragedy triggers and unmasks a series of events that changes their lives forever. Now the two friends will be tested and their lives taken to the limit.",2004,"Sin dato",113,"['drama']","['AR']",0,5.2,200,0,"AR",14,1,"Eduardo Pinto",1,1,17,527,5.30330490805908,"drama",0
"tm134407","Dev.D","MOVIE","Because they come from different castes, the son of a tax collector and his true love are not allowed to marry, sending them down divergent paths.",2009,"PG-13",144,"['drama', 'romance', 'comedy']","['IN']",0,7.9,30389,1,"IN",13,1,"Anurag Kashyap",3,1,5,146,10.3218688859108,"drama",0
"tm36636","C Kkompany","MOVIE","Akshay Kumar is a crime reporter, Mr. Joshi is a retired accountant trying to deal with his ungrateful son and Lambodar are friends. These three share their respective plight with one another and find solace in each others company. On one occasion, they play a harmless prank to tackle their problems. One thing leads to another, and before they realize, the incident becomes news. But things don’t stop there. They put their new founded fame to good use, and this in turn triggers off a series of incidents, which propel them to such heights that the three become the talk of the nation. Things get beyond their control, and the three are left with no choice but to be mute spectators to their newly acquired fame, especially since no one knows their identity.",2008,"Sin dato",130,"['comedy', 'drama', 'thriller']","['IN']",0,5.5,1115,1,"IN",14,1,"Sachin Yardi",3,1,10,761,7.01750614294126,"comedy",0
"tm178555","I Am Kalam","MOVIE","The film celebrates the survival of the human spirit against overwhelming odds and highlights the need for underprivileged children's education. Its a film based on former indian president A.P.J. Abdul Kalam and is aimed at inspiring the poor to educate their children. Written by DaGambit Chhotu's peasant village is ruined by drought, so his ma drops the boy with uncle Bhati, who runs a tea stand at the city outskirts. Clever Chottu, who calls himself Kalam after the self-made Indian president, soon outsmarts uncle's adult assistant and makes friends with the loneliest boy in the palace, now a hotel, a prince his age.",2010,"G",88,"['comedy', 'drama', 'family']","['IN']",0,8,4166,1,"IN",5,1,"Nila Madhab Panda",3,1,10,625,8.33495163142245,"comedy",0
