"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes","comedia","pais","cantidad_actores","cantidad_directores","director","cantidad_generos","cantidad_paises","largo_titulo","largo_descripcion","log_imdb_votes","genero_principal","votos_faltantes"
"tm849407","Isi & Ossi","MOVIE","Isi and Ossi couldn't be any more different: She's a billionaire's daughter from Heidelberg, he's a struggling boxer from the nearby town of Mannheim. But when Isi meets Ossi, the two quickly realize that they can take advantage of one another: She dates the broke boxer to provoke her parents and get them to fund a long-desired chef training in New York. He tries to rip off the rich daughter to finance his first professional boxing match. Their plans soon develop into emotional chaos that challenges everything the two believe to know about money, career and love.",2020,"Sin dato",113,"['romance', 'comedy']","['DE']",0,6.4,8221,1,"DE",46,1,"Oliver Kienle",2,1,10,569,9.01456876745782,"romance",0
"ts311989","jeen-yuhs","SHOW","Kanye West docu-series, over 20 years in the making",2022,"TV-MA",93,"['documentation', 'music']","['US']",1,8.1,7269,0,"US",65,0,"Sin director",2,1,9,51,8.89151157052756,"documentation",0
"ts83970","All American","SHOW","When a rising high school football player from South Central L.A. is recruited to play for Beverly Hills High, the wins, losses and struggles of two families from vastly different worlds - Compton and Beverly Hills - begin to collide. Inspired by the life of pro football player Spencer Paysinger.",2018,"TV-14",42,"['drama', 'sport']","['US']",4,7.6,9704,0,"US",10,0,"Sin director",2,1,12,297,9.18039649560311,"drama",0
"tm171891","Himmatwala","MOVIE","When a temple priest commits suicide after being dishonored by an evil landlord, his son returns to his native village on a mission of vengeance.",2013,"Sin dato",150,"['drama', 'comedy', 'action']","['IN']",0,1.7,8550,1,"IN",13,1,"Sajid Khan",3,1,10,145,9.05380351415596,"drama",0
"ts341760","Byron Baes","SHOW","Australian influencers flock to Byron Bay for its warm, beachy beauty and cool, creative vibe. Follow these friends as they negotiate life and love.",2022,"TV-MA",45,"['reality']","['AU']",1,2.6,445,0,"AU",0,0,"Sin director",1,1,10,148,6.10031895202006,"reality",0
"tm75544","Dhan Dhana Dhan Goal","MOVIE","A bankrupt soccer team must win the championship or break apart.",2007,"PG",167,"['drama', 'sport', 'thriller']","['IN']",0,5,2603,0,"IN",8,1,"Vivek Agnihotri",3,1,20,64,7.86480400332846,"drama",0
"ts286386","The Big Day","SHOW","For six engaged couples, happily ever after begins on a spectacular note in this eye-popping look at India’s multibillion-dollar wedding industry.",2021,"TV-MA",45,"['reality', 'romance']","['US']",2,4.6,327,0,"US",0,0,"Sin director",2,1,11,146,5.79301360838414,"reality",0
"tm371188","#FriendButMarried","MOVIE","Pining for his high school crush for years, a young man puts up his best efforts to move out of the friend zone until she reveals she's getting married.",2018,"Sin dato",102,"['romance', 'comedy', 'drama']","['ID']",0,6.9,695,1,"ID",28,1,"Rako Prijanto",3,1,17,152,6.54534966033442,"romance",0
"tm427335","Freaks","MOVIE","Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",2019,"R",105,"['scifi', 'thriller', 'drama']","['US', 'CA']",0,6.7,34111,0,"US",17,2,"Adam B. Stein",3,2,6,337,10.4374045075255,"scifi",0
"ts26776","Smile PreCure!","SHOW","Candy, a fairy from Märchenland follows the shining light that leads to the five legendary PreCure warriors in order to fight Bad End Kingdom villains who are trying to vanquish the entire world to the “Worst Ending.",2012,"TV-Y7",22,"['comedy', 'action', 'scifi', 'family', 'fantasy', 'animation']","['JP']",2,6.1,388,1,"JP",29,1,"Takashi Otsuka",6,1,14,216,5.96357934361845,"comedy",0
"tm89386","Hitler: A Career","MOVIE","A keen chronicle of the unlikely rise to power of Adolf Hitler (1889-1945) and a dissection of the Third Reich (1933-1945), but also an analysis of mass psychology and how the desperate crowd can be deceived and shepherded to the slaughterhouse.",1977,"PG",150,"['documentation', 'history', 'european']","['DE']",0,7.5,2416,0,"DE",2,1,"Joachim Fest",3,1,16,245,7.79028238070348,"documentation",0
"ts223210","Don't F**k with Cats: Hunting an Internet Killer","SHOW","A group of online justice seekers track down a guy who posted a video of him killing kittens.",2019,"TV-MA",62,"['crime', 'documentation']","['US', 'GB']",1,8,50250,0,"US",2,1,"Mark Lewis",2,2,48,93,10.8247857262208,"crime",0
"ts85660","The Sound of Your Heart: Reboot","SHOW","Based on the longest-running web-based comic series ""Ma Eum Ui Sori"" in Korea, ""Sound of your heart"" is a story about Cho Seok, an aspiring comic writer, and his strange family.",2018,"Sin dato",34,"['comedy']","['KR']",2,5.9,134,1,"KR",6,1,"Jeong Jeong-hwa",1,1,31,177,4.90527477843843,"comedy",0
"tm431275","Gunshot","MOVIE","After a clash between a group of demonstrators and the security forces, one of the bodies of this clash is returned to the morgue with seven other bodies. The forensic doctor, Yassin Al-Manstarli, writes his medical report after examining the body and states that the victim was shot at close range, unlike the other bodies and the problems begins when this medical report leaks to the media.",2018,"Sin dato",96,"['drama', 'thriller', 'crime', 'documentation', 'european']","['EG']",0,6.8,593,0,"EG",17,1,"Karim El Shenawy",5,1,7,392,6.38687931936265,"drama",0
"tm186408","The Land of Cards","MOVIE","A royal prince arrives on an island of fascist rule and inspires a rebellion among its women in this hallucinogenic adaptation of a classic play.",2013,"Sin dato",110,"['fantasy']","['IN']",0,5.6,407,0,"IN",17,1,"Qaushiq Mukherjee",1,1,17,145,6.01126717440416,"fantasy",0
"tm812998","Miracle in Cell No. 7","MOVIE","A story of love between a mentally-ill father who was wrongly accused of murder and his lovely six year old daughter. Prison will be their home. Based on the 2013 Korean movie Miracle in Cell No. 7 (2013).",2019,"Sin dato",132,"['drama']","['TR']",0,8.2,46939,0,"TR",26,1,"Mehmet Ada Öztekin",1,1,21,205,10.756625469405,"drama",0
"ts57947","Unit 42","SHOW","The investigations of two police officers from The Brussels Digital Unit, a unit specializing in cybercrime.",2017,"Sin dato",48,"['crime', 'thriller', 'drama', 'european']","['BE']",2,7,2311,0,"BE",8,0,"Sin director",4,1,7,108,7.74586822979227,"crime",0
"tm894254","Penguin Bloom","MOVIE","When an unlikely ally enters the Bloom family's world in the form of an injured baby magpie they name Penguin, the bird’s arrival makes a profound difference in the struggling family’s life.",2021,"PG-13",95,"['drama']","['AU', 'US']",0,6.8,9792,0,"AU",11,1,"Glendyn Ivin",1,2,13,190,9.1894231237208,"drama",0
"tm290157","XV Beyond the Tryline","MOVIE","A behind the scenes look at the sport of rugby with the 2015 Rugby World Cup as a backdrop, featuring interviews from players, coaches, referees and fans.",2016,"Sin dato",91,"['documentation', 'sport']","['GB']",0,6.8,75,0,"GB",4,1,"Pierre Deschamps",2,1,21,154,4.33073334028633,"documentation",0
"tm878495","Kambili: The Whole 30 Yards","MOVIE","Kambili Maduka, is an irresponsible, spoiled, spendthrift 28-year-old woman who is turning 29 in a few days. The only thing on her mind is to get married before she turns 30. However, after getting suspended from work due to her incessant lateness, she goes on a date with her boyfriend and he breaks up with her, dashing her hopes of getting married before 30. She decides that what she needs to do is prove to her boyfriend that she can be everything he wants her to be which is; responsible, driven, focused and wife material.",2020,"Sin dato",119,"['romance', 'comedy']","[]",0,6.6,37,1,"",3,1,"Kayode Kasum",2,0,27,529,3.63758615972639,"romance",0
"tm246175","The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared","MOVIE","Drinking the tasty Folk Soda puts a spring in the 101 Year Old Man’s step and his next adventure takes him around the World and back to Sweden, during which time he is chased by the CIA, a Balinese debt collector and becomes an executive at a soft drink company.",2016,"Sin dato",108,"['comedy', 'crime', 'european']","['SE']",0,6.3,5976,1,"SE",62,2,"Måns Herngren",3,1,64,262,8.69567404882425,"comedy",0
"tm925490","Ainu Mosir","MOVIE","Kanto, 14, a descendant of Japan's indigenous Ainu people, decides to visit a hole in the forest -- a path to the other side of the world where dead people live, hoping to see his deceased father.",2020,"Sin dato",84,"['drama']","['JP', 'US', 'CN']",0,6.6,231,0,"JP",5,1,"Takeshi Fukunaga",1,3,10,196,5.44673737166631,"drama",0
"tm450129","Sakaling Maging Tayo","MOVIE","Two college freshmen, Pol and Laya, accidentally meet during their last day of school in Baguio City. Laya is about to move back to Manila to escape from her failed romance, while Pol is about to spend a care-free night in a music festival. After witnessing Laya’s breakdown because of her recent heartbreak, Pol gets an idea to make her last night in Baguio fun and memorable.",2019,"Sin dato",90,"['comedy', 'romance']","['PH']",0,7.1,73,1,"PH",6,1,"Jaime P. Habac Jr.",2,1,20,377,4.30406509320417,"comedy",0
"ts256007","Love & Anarchy","SHOW","A married consultant and a young IT tech kick off a flirty game that challenges societal norms — and leads them to re-evaluate their entire lives.",2020,"TV-MA",29,"['comedy', 'drama', 'romance']","['SE']",2,7.4,7896,1,"SE",6,0,"Sin director",3,1,14,146,8.97423821949758,"comedy",0
"ts236347","Thus Spoke Kishibe Rohan","SHOW","A series of OVA adaptations of the eponymous series of one-shots, featuring Diamond is Unbreakable character, Rohan Kishibe. Much like the one-shots themselves, the episodes are released out of order.",2017,"TV-MA",24,"['action', 'scifi', 'thriller', 'animation', 'drama', 'fantasy']","['JP']",1,7.6,1131,0,"JP",3,1,"Kazutaka Watanabe",6,1,24,200,7.03174125876313,"action",0
"tm834847","Seal Team","MOVIE","Fearless seal Quinn assembles a squad of misfit recruits to stand up to ruthless sharks with razor-sharp teeth and reclaim the open sea.",2021,"Sin dato",101,"['comedy', 'animation']","['ZA']",0,5.5,1240,1,"ZA",33,1,"Greig Cameron",2,1,9,136,7.12367278520461,"comedy",0
"tm170919","Underdogs","MOVIE","In the small village where Amadeo lives there is no one good enough to challenge his skills at Table Football. But, while Amadeo may be a genius as a table football player in real life he's a loser. He's in love with Lara, his childhood friend, but he's so shy that he can't bring himself to confess his love for her. So he just hangs out in his quaint, timeless village. When Amadeo beats the village bully Flash at Table Football. The scene is set for an epic rivalry. Consumed with anger Flash vows to get even and 10 years later he returns as an International Superstar, a Football Icon and Galatico determined to wreak his revenge.",2013,"PG",106,"['romance', 'drama', 'documentation', 'sport', 'animation', 'family']","['AR', 'ES']",0,6.5,9535,0,"AR",15,1,"Juan José Campanella",6,2,9,636,9.16282938930513,"romance",0
"tm460124","Yes, God, Yes","MOVIE","Alice, a young innocent Catholic girl, is tempted into masturbating after an AOL chat suddenly turns sexual, however is conflicted as the act would be considered a sin.",2020,"R",78,"['comedy', 'drama']","['GB', 'US']",0,6.1,14496,1,"GB",28,1,"Karen Maine",2,2,13,168,9.5816970104509,"comedy",0
"tm198842","Souk Bazaar","MOVIE","Kahraman is a naive and right-minded guy. In a lovely Anatolian town, he earns a living as an attendant in a Turkish bath inherited from his great grandfathers. One day, a wealthy constructor named Tuncay wants to demolish the bath and the marketplace it is located in, and build a mall in their place. Barber Cemil, Kahraman's enemy, convinces the craftsmen in the marketplace and collaborates with Tuncay to start the demolishment immediately. Kahraman does not want the marketplace he was born into to be demolished and he does not believe in the empty promises of Tuncay.",2015,"PG",97,"['comedy']","['TR']",0,5.2,1891,1,"TR",8,1,"Muharrem Gülmez",1,1,11,575,7.54538974961182,"comedy",0
"ts280892","Devotion, a Story of Love and Desire","SHOW","Fidelity tells a story of marital fidelity, in particular the one of Carlo and Margherita, a young couple who needs to face the deflagrant consequences of an alleged betrayal. Their relationship becomes a symbol of fidelity, not only as a couple, but also in the personal choices made every day.",2022,"TV-MA",40,"['drama', 'romance']","['IT']",1,6.4,1262,0,"IT",20,2,"Stefano Cipani",2,1,36,295,7.14124512235049,"drama",0
"tm244842","Ordinary People","MOVIE","Ordinary People is a family portrait of Jane, 16, and her boyfriend, Aries, who live on their own in the chaotic streets of Manila. Surviving as pickpockets, the lives of the young couple change when they suddenly become teenage parents. But not even a month into parenthood, their child is stolen from them. In order to retrieve the child, the young couple is forced to take desperate measures.",2016,"Sin dato",107,"['drama']","['PH']",0,7.3,498,0,"PH",17,1,"Eduardo Roy Jr.",1,1,15,395,6.21260609575152,"drama",0
"tm374313","The Forgiven","MOVIE","After the end of Apartheid, Archbishop Desmond Tutu meets with a brutal murderer seeking redemption.",2018,"R",115,"['thriller']","['ZA', 'GB']",0,5.9,2427,0,"ZA",13,1,"Roland Joffé",1,2,12,100,7.79482315217939,"thriller",0
